StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-10-15 16:16:01,2021-10-15 16:23:23,IP Address,50.83.108.225,100,441,True,2021-10-15 16:23:23,R_2tllscdTzfQG2Xl,,,,,42.040496826171875,-92.91269683837890625,anonymous,EN,Yes,1-5 years,,,,,,No,Rent,,Apartment,,$500-$699,Fair,No,Yes,Do not qualify for a home mortgage,,Duplex,Yes,3,1,2,4,5,,"It is mostly for the elderly. I had a hard time finding an apartment that I could afford. ","Make more of the apartments to where families can live. Most of the assistance apartments are for the elderly here in Grinnell. ",Female,41-55,2,1,White or Caucasian,"$19,999 or less"
2021-10-16 05:49:31,2021-10-16 05:54:29,IP Address,75.91.174.199,100,297,True,2021-10-16 05:54:29,R_1Pcy8qSsHbHCgDk,,,,,41.6891937255859375,-93.05339813232421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Good,No,No,Not enough affordable housing,,,No,,,,,,,,,Female,56-70,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-16 07:47:50,2021-10-16 07:57:26,IP Address,166.181.80.55,100,575,True,2021-10-16 07:57:26,R_PHiX8u3xdvyaM8h,,,,,41.6020965576171875,-93.612396240234375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough quality housing,,,Yes,5,1,2,3,4,,Renters running down houses,Take care and upgrade existing houses,Male,18 - 25,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-16 09:10:41,2021-10-16 09:19:50,IP Address,173.24.16.79,100,549,True,2021-10-16 09:19:51,R_2f2nohBQWdA7AzM,,,,,42.040496826171875,-92.91269683837890625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Other,Not enough affordable housing and the rate of property taxes,,No,4,3,2,5,1,"A variety of the above, BUT with local business involvement. Not a large building manufacturer from a larger city. ","Division of equity/social groups, property tax rates (many do not improve their homes because after mortgage and prop. taxes, they don't have the ability), and city licensure, etc. ","Identify and understand as a community the cost of living versus the monthly rental price.
-  As a young person from the community and now living and working in the community as an adult with a master's degree, the monthly rental cost with a rental I felt safe and secure in was completely out of my affordable price range. ",Female,26 - 40,2,0,White or Caucasian,"$150,000-$199,999"
2021-10-18 09:31:03,2021-10-18 09:34:38,IP Address,8.28.178.49,100,214,True,2021-10-18 09:34:38,R_1qVdxT7FgzlMCX6,,,,,42.05499267578125,-87.695098876953125,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,College Housing,Other,"College Apartments ",$500-$699,Excellent,No,No,,,,No,,,,,,,,,Male,18 - 25,3,0,Hispanic or Latino,
2021-10-19 13:14:59,2021-10-19 13:20:38,IP Address,174.248.226.34,100,339,True,2021-10-19 13:20:38,R_2ZKwJpGbDmg1qd4,,,,,41.2581024169921875,-95.93250274658203125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,No,Yes,Not enough quality housing,,,No,1,3,2,4,5,Pay attention to rural grinnell residences too,"Income disparities ","Holding landlords accountable & regular inspections. ",Other,41-55,3,0,White or Caucasian,"$100,000-$149,999"
2021-10-19 14:28:32,2021-10-19 14:36:02,IP Address,50.83.104.162,100,449,True,2021-10-19 14:36:02,R_1r80Sz9HLmRtzdt,,,,,42.040496826171875,-92.91269683837890625,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Not enough quality housing,,"Duplex,Independent Living Complex",No,4,3,1,2,5,,Good paying jobs aside from the College and Grinnell Mutual.,"I'm not sure I know enough about the options for creating quality and affordable housing. I think as a community we could give mini grants, or reduce taxes for people that can prove they are making improvements on their homes or rental properties. We could also offer incentives to landlords for doing an inspection program that would provide a minimum quality of housing available for people in the community.",Female,26 - 40,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-19 15:16:08,2021-10-19 15:19:51,IP Address,132.161.210.180,100,222,True,2021-10-19 15:19:51,R_b306WFqUi51gW8F,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,,No,Not enough affordable housing,,,No,3,1,4,2,5,,,,Female,56-70,1,0,White or Caucasian,
2021-10-20 07:30:20,2021-10-20 07:44:18,IP Address,132.161.194.207,100,837,True,2021-10-20 07:44:18,R_26hhWJRNg69Nw63,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Excellent,No,Yes,Not enough affordable housing,,,No,1,3,5,2,4,Provide a vetted registry of contractors & tradespeople we can hire for home improvement projects.  Hard to find people to do that work.,"Costs, labor to do the projects, general availability of quality jobs in the area.","Subsidize lower income folks ability to maintain their home in good condition.  Support zoning that encourages a MIX of housing types in any neighborhood.  Enforce regulations on rental units so that landlords keep them in good repair, while providing landlords assistance to renovate or repair where appropriate. Incent builders to use quality materials and construction in the first place -- costs are so outrageous that it is challenging for contractors to do beyond the minimum in terms of structural considerations.",Female,41-55,2,1,White or Caucasian,"$200,000 or more"
2021-10-13 11:14:15,2021-10-13 11:14:49,IP Address,40.134.188.1,0,33,False,2021-10-20 11:14:50,R_28IpwuLFQWdgXXP,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-13 11:13:42,2021-10-13 11:18:02,IP Address,98.22.10.241,65,260,False,2021-10-20 11:18:04,R_2WTjE5b4uRGC0fo,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Other,,"$2,000 or more",Excellent,Yes,Yes,Not enough affordable housing,,Assisted Living Complex,No,,,,,,,,,,,,,,
2021-10-13 11:35:43,2021-10-13 11:36:47,IP Address,98.22.14.189,46,64,False,2021-10-20 11:36:48,R_2YWeXfKWtPwCKnN,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,,,,,,,,,,,,,,,,,,,,
2021-10-13 11:12:59,2021-10-13 12:20:07,IP Address,71.30.74.88,73,4027,False,2021-10-20 12:20:07,R_3lG4XEB7IRYliKp,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,Yes,No,Not enough quality housing,,Duplex,Yes,3,2,4,1,5,,Lack of job growth and community growth overall. Grinnell is known to be higher in taxes and high priced homes for what updates and quality you receive.,,,,,,,
2021-10-20 12:41:32,2021-10-20 12:43:15,IP Address,132.161.187.112,100,103,True,2021-10-20 12:43:15,R_2rql5OsuAnB7puW,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,dorm,Other,dorm,"$900-$1,199",,No,Yes,,,Independent Living Complex,No,,,,,,,,,,,,,I identify with 2 or more groups,
2021-10-20 12:42:04,2021-10-20 12:44:55,IP Address,173.68.124.49,100,170,True,2021-10-20 12:44:55,R_2zc408u1bCgoI8B,,,,,41.3032989501953125,-73.78289794921875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Rent,,Single family home,,"$1,500-1,999",Good,No,Yes,Not enough quality housing,,,No,3,1,2,4,5,,,,Female,26 - 40,2,0,White or Caucasian,"$150,000-$199,999"
2021-10-20 12:41:49,2021-10-20 12:44:55,IP Address,132.161.134.91,100,185,True,2021-10-20 12:44:55,R_1Qin876bsBtyhTu,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough affordable housing,,,No,1,4,2,3,5,,,,Female,26 - 40,2,2,White or Caucasian,"$200,000 or more"
2021-10-20 12:41:28,2021-10-20 12:45:15,IP Address,132.161.236.47,100,227,True,2021-10-20 12:45:16,R_yCJ5HDbbnrcAfnz,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,Yes,No,Not enough of the right home styles,,Independent Living Complex,No,4,2,3,5,1,more apartments,affordability,not sure,Female,41-55,1,0,Asian or Pacific Islander,"$150,000-$199,999"
2021-10-20 12:43:54,2021-10-20 12:47:18,IP Address,132.161.217.109,100,204,True,2021-10-20 12:47:18,R_snkvtDniQsOiP2p,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Good,No,Yes,Not enough of the right home styles,,Duplex,No,1,2,3,5,4,Getting hit by a truck,Residents are scared of more housing and potential changes to town.,More apartments.,Male,26 - 40,2,2,Hispanic or Latino,"$100,000-$149,999"
2021-10-20 12:45:33,2021-10-20 12:47:26,IP Address,73.74.232.112,100,113,True,2021-10-20 12:47:27,R_2OJgSLjA1SHTw1m,,,,,42.112396240234375,-87.97899627685546875,anonymous,EN,Yes,1-5 years,,,,,,No,Rent,,Apartment,,$700-$899,Fair,No,Yes,Not enough quality housing,,Independent Living Complex,No,,,,,,,,,Male,18 - 25,3,0,White or Caucasian,"$60,000-$79,999"
2021-10-20 12:45:01,2021-10-20 12:48:23,IP Address,207.32.21.185,100,201,True,2021-10-20 12:48:24,R_qzuQG9MtpWF6bPb,,,,,41.2946014404296875,-92.64420318603515625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough quality housing,,,No,1,4,2,3,5,,Probably mix of lack of investment and not enough sustained market demand,,Male,41-55,1,0,Asian or Pacific Islander,"$80,000-$99,999"
2021-10-20 12:45:43,2021-10-20 12:49:12,IP Address,98.228.42.131,100,208,True,2021-10-20 12:49:12,R_2YP44D88TpzXXPT,,,,,41.8058929443359375,-89.710601806640625,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,Campus dormitory,Other,College dormitory,"$1,500-1,999",Good,No,Yes,Not enough quality housing,,Duplex,No,3,1,2,4,5,,Finances,,Female,18 - 25,3,0,White or Caucasian,"$19,999 or less"
2021-10-20 12:46:20,2021-10-20 12:49:55,IP Address,174.198.72.50,100,215,True,2021-10-20 12:49:56,R_3PjHwsu9SesPSwX,,,,,41.2581024169921875,-95.93250274658203125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,,Yes,1,3,4,2,5,,,,,,1,0,White or Caucasian,"$150,000-$199,999"
2021-10-20 12:48:02,2021-10-20 12:51:01,IP Address,97.91.213.177,100,179,True,2021-10-20 12:51:01,R_325CGz6zRmPzheF,,,,,38.7400970458984375,-90.62180328369140625,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,"On campus resident ",Other,Dorm,"$1,200-$1,499",Fair,Yes,Yes,Not enough quality housing,,"Duplex,Independent Living Complex",No,2,4,1,3,5,,,,Female,18 - 25,2,0,Asian or Pacific Islander,"$20,000-$39,999"
2021-10-20 12:48:27,2021-10-20 12:51:30,IP Address,132.161.240.218,100,183,True,2021-10-20 12:51:30,R_10YL5xn0zvE9zJB,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,,Less than 1 year,,,,,,,,,,,,,,,Other,,,No,2,3,1,4,5,,,,Male,18 - 25,2,0,White or Caucasian,
2021-10-20 12:43:04,2021-10-20 12:51:41,IP Address,132.161.135.205,100,517,True,2021-10-20 12:51:42,R_7WcbYpkYjNs6lZD,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,Grinnell College Owned Housing,Single family home,,Less than $300,Fair,No,No,Not enough affordable housing,,"Duplex,Independent Living Complex",No,1,2,3,4,5,,,,Male,26 - 40,3,0,Hispanic or Latino,"$19,999 or less"
2021-10-20 12:48:19,2021-10-20 12:52:13,IP Address,132.161.247.187,100,233,True,2021-10-20 12:52:13,R_AGvRyo7Tvu0SmGt,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,"College students living in dorm ",Other,"Dorm building ",$700-$899,Fair,No,Yes,Other,"I don’t know ",Independent Living Complex,No,4,2,1,3,5,,,,Other,18 - 25,1,0,,"$19,999 or less"
2021-10-20 12:50:48,2021-10-20 12:53:13,IP Address,174.253.82.147,100,145,True,2021-10-20 12:53:14,R_31Yk858EapozyHT,,,,,41.768798828125,-88.1425018310546875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Apartment,,"$900-$1,199",Good,No,Yes,Not enough quality housing,,Duplex,No,2,1,4,3,5,,,,Female,18 - 25,2,0,White or Caucasian,"$20,000-$39,999"
2021-10-20 12:50:48,2021-10-20 12:53:31,IP Address,132.161.129.144,100,163,True,2021-10-20 12:53:32,R_7Puv6KNoGLk7uGB,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Not enough of the right home styles,,Independent Living Complex,Yes,,,,,,,"I always assumed there wasn't enough wealth in the area to allow for home improvements. It is striking the number of houses that are falling apart. When I rented, I also felt there was a severe lack of rental properties. ",,Female,26 - 40,1,0,White or Caucasian,"$100,000-$149,999"
2021-10-20 12:52:08,2021-10-20 12:56:04,IP Address,73.62.255.12,100,235,True,2021-10-20 12:56:04,R_1NCYbK2Zbo7Tovf,,,,,44.8782958984375,-93.37129974365234375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Apartment,,$700-$899,Excellent,,,,,,No,3,1,2,4,5,,,,Female,26 - 40,1,0,I identify with 2 or more groups,"$60,000-$79,999"
2021-10-20 12:55:50,2021-10-20 12:58:30,IP Address,107.135.230.6,100,159,True,2021-10-20 12:58:30,R_ywoBicktOa2aj2p,,,,,36.2133941650390625,-86.73110198974609375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,$300-$499,Fair,Yes,Yes,,,,No,3,1,2,4,5,,,,Other,18 - 25,5 or more adults,0,White or Caucasian,"$40,000-$59,999"
2021-10-20 12:57:56,2021-10-20 13:00:05,IP Address,73.9.13.201,100,128,True,2021-10-20 13:00:05,R_XsJ1sZW36OvSRQ5,,,,,42.05499267578125,-87.695098876953125,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Dorm,Other,Dorm,,Good,No,Yes,,,,No,4,1,2,3,5,,,,Female,18 - 25,5 or more adults,,I identify with 2 or more groups,
2021-10-20 12:58:29,2021-10-20 13:00:33,IP Address,132.161.241.105,100,123,True,2021-10-20 13:00:33,R_1f0XXrHDN4AfxQM,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,college dorm,Apartment,,$500-$699,Good,No,Yes,Not enough quality housing,,,,,,,,,,,,Female,18 - 25,,0,White or Caucasian,
2021-10-20 12:58:48,2021-10-20 13:01:21,IP Address,132.161.134.65,100,152,True,2021-10-20 13:01:21,R_eEwQ8pkyJs1p8Cl,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Not enough affordable housing,,Assisted Living Complex,No,2,4,3,1,5,,Investors,,Female,41-55,2,1,White or Caucasian,
2021-10-20 12:59:50,2021-10-20 13:03:03,IP Address,107.115.239.101,100,192,True,2021-10-20 13:03:03,R_08vwz5tmH2B4Bhf,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,"Dorm ",Other,"Dorm ",$500-$699,Poor,No,Yes,,,Independent Living Complex,Yes,1,3,2,4,5,,"Small scale community ","I don’t know ",Male,18 - 25,1,0,White or Caucasian,"$19,999 or less"
2021-10-20 12:52:19,2021-10-20 13:03:07,IP Address,174.246.136.120,100,647,True,2021-10-20 13:03:07,R_cObIGswvi6zKJEd,,,,,32.8007965087890625,-96.78839874267578125,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,"$900-$1,199",Fair,No,Yes,Not enough affordable housing,,Duplex,Yes,1,4,2,3,5,,"Lack of life and culture—more stores, restaurants, cafes, etc needed to make it a desirable place to live. ","Build mixed use buildings downtown and offer retailers such as Starbucks incentives to operate in them. ",Female,26 - 40,2,0,White or Caucasian,"$100,000-$149,999"
