StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q36,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q32_9,Q32_10,Q32_10_TEXT,Q33,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_6,Q18_5,Q18_5_TEXT,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q33 - Topics,Q33 - Parent Topics
2021-05-19 14:55:10,2021-05-19 15:06:19,IP Address,184.105.250.134,100,668,True,2021-05-19 15:06:20,R_1d6KwypOHXIPpww,,,,,41.9138031005859375,-95.48439788818359375,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Would be interested in down-sizing,"$100,000-$175,000",Yes,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough quality housing,,"Townhome,Single family home,Independent Living Complex,Assisted Living Complex",Extremely important,Extremely important,Very important,Very important,Very important,Very important,Very important,Important,Very important,,,"Outdoor recreational opportunities - hiking, biking, fishing, boating, hunting.  Nice family restaurants, shopping opportunities. ",No,5,4,2,1,3,6,,"Reliable Broadband internet service.  Improves city infrastructure:  streets, water, electrical, sewers.  ",Male,41-55,2,2,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-19 15:20:33,2021-05-19 15:24:52,IP Address,199.247.66.52,100,259,True,2021-05-19 15:24:52,R_1oGCt7ebMQ2Peir,,,,,42.648406982421875,-95.19640350341796875,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,Less than $300,Good,Yes,Yes,Not enough affordable housing,,"Duplex,Single family home",Extremely important,Extremely important,Important,Very important,Not at all important,Slightly important,Extremely important,Important,Extremely important,,,,Yes,5,1,3,2,4,6,,,Male,41-55,4,1,White or Caucasian,"$100,000-$149,999",,
2021-05-19 15:27:41,2021-05-19 15:34:07,IP Address,174.198.73.0,100,386,True,2021-05-19 15:34:07,R_2rjd1T3LmQGF044,,,,,41.24420166015625,-95.95989990234375,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough affordable housing,,"Townhome,Condo,Single family home",Important,Important,Important,Important,Not at all important,Important,Important,Important,Very important,,,"Parks restaurants ",Yes,3,1,5,2,6,4,,,Female,56-70,1,0,White or Caucasian,,Unknown,
2021-05-19 15:29:04,2021-05-19 15:37:43,IP Address,174.198.70.152,100,519,True,2021-05-19 15:37:43,R_POjFTUfitt1gDrr,,,,,40.7841949462890625,-96.6461029052734375,anonymous,EN,Yes,More than 10 years,Little Sioux,,,,Not interested in a different home,"Less than $100,000",Retired,Own,,Single family home,,Less than $300,Good,Yes,Yes,Not enough affordable housing,,"Apartment,Independent Living Complex,Assisted Living Complex",Important,Slightly important,Slightly important,Not at all important,Important,Important,Important,Important,Important,Not at all important,,"Library, park",Yes,1,3,4,2,5,6,,"Accurate survey of existing properties, increasing number of affordable rentals, focused plans to get rid of derelict buildings ",Female,71+,1,0,Don’t wish to answer,,Unknown,
2021-05-19 15:32:31,2021-05-19 15:38:40,IP Address,205.247.204.78,100,369,True,2021-05-19 15:38:40,R_3KwQQsm3GOIdVVq,,,,,41.7068023681640625,-96.00279998779296875,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Would be interested in an existing single-family home,"$175,000-$250,000",No,Rent,,Single family home,,$300-$499,Good,No,Yes,Not enough quality housing,,"Townhome,Condo,Single family home",Very important,Very important,Important,Slightly important,Very important,Important,Very important,Important,Very important,,,All of the mentioned items listed above.,No,4,2,3,5,1,6,,Unknown at this time.,Female,56-70,2,0,Don’t wish to answer,"$20,000-$39,999",Unknown,
2021-05-19 15:33:13,2021-05-19 15:39:18,IP Address,198.14.244.18,100,365,True,2021-05-19 15:39:18,R_3fkFsU0W2qySvTR,,,,,40.9622955322265625,-91.56130218505859375,anonymous,EN,Yes,6-10 years,Mondamin,,,,Not interested in a different home,"$325,000-$400,000",No,Own,,Single family home,,"$2,000 or more",Good,Yes,Yes,Not enough quality housing,,"Townhome,Single family home,Independent Living Complex,Assisted Living Complex",Slightly important,Slightly important,Important,Very important,Very important,Important,Extremely important,Slightly important,Extremely important,,,"Restaurants, small grocery store, gas station",No,5,4,1,2,3,6,,Tearing down old homes that are condemned or not occupied and rebuild them,Female,26 - 40,2,1,White or Caucasian,"$150,000-$199,999",Unknown,
2021-05-19 15:33:37,2021-05-19 15:41:18,IP Address,209.74.233.214,100,460,True,2021-05-19 15:41:18,R_2rTowFK4ouy24VG,,,,,41.33929443359375,-96.05069732666015625,anonymous,EN,Yes,More than 10 years,Modale,,,,"Would be interested in down-sizing,Would be interested in up-sizing,Would be interested in renting,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",No,Own,,Single family home,,"$900-$1,199",Excellent,Yes,No,Not enough quality housing,,"Duplex,Apartment,Single family home,Independent Living Complex,Assisted Living Complex",Important,Important,Important,Important,Important,Important,Important,Slightly important,Very important,,,"Schools restaurants parks ",No,2,4,1,5,3,6,,,Female,26 - 40,3,4,White or Caucasian,"$60,000-$79,999",Unknown,
2021-05-19 15:35:14,2021-05-19 15:49:19,IP Address,71.28.8.45,100,845,True,2021-05-19 15:49:19,R_XMyZuBaSSJvhuE1,,,,,40.9196929931640625,-91.38990020751953125,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Would be interested in up-sizing,"$100,000-$175,000",No,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough quality housing,,"Duplex,Townhome,Condo,Single family home",Not at all important,Not at all important,Important,Extremely important,Very important,Very important,Extremely important,Slightly important,Extremely important,,,"Restaurants,  churches, community events",Yes,4,5,2,3,6,1,Tear down houses that have been abandoned and are run down with broken windows and just look horrible!   Could possibly sale the lots for new homes!!,"People should care how their homes looks and possibly the city could step in and make homeowners keep their lots/yards clean and FREE of debris/junk or pay a fine!!! ",Female,41-55,2,0,White or Caucasian,"$40,000-$59,999",Unknown,
2021-05-19 15:42:26,2021-05-19 15:50:55,IP Address,174.198.84.254,100,509,True,2021-05-19 15:50:56,R_1mWVNNdz4CApeID,,,,,41.276702880859375,-96.24340057373046875,anonymous,EN,Yes,1-5 years,Mondamin,,,,Not interested in a different home,"$175,000-$250,000",No,Own,,Single family home,,$500-$699,Good,Yes,Yes,Not enough of the right home styles,,"Duplex,Townhome,Condo,Apartment,Single family home",Important,Important,Very important,Slightly important,Extremely important,Important,Extremely important,Not at all important,Extremely important,Not at all important,,,Yes,1,2,3,5,4,6,"Expanding internet into the rural areas that is not satellite based. ",,Female,41-55,3,3,White or Caucasian,"$80,000-$99,999",,
2021-05-19 15:46:02,2021-05-19 15:51:20,IP Address,173.188.15.176,100,317,True,2021-05-19 15:51:20,R_3MtCJH0NrUxVeUp,,,,,40.9622955322265625,-91.56130218505859375,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough affordable housing,,,Very important,Very important,Very important,Very important,Not at all important,Very important,Very important,Important,Very important,,,"Library, grocery store, gas station, and restaurants.",No,5,3,2,1,4,6,,,Female,41-55,2,1,White or Caucasian,"$80,000-$99,999",Unknown,
2021-05-19 15:49:40,2021-05-19 15:59:00,IP Address,174.198.83.160,100,559,True,2021-05-19 15:59:00,R_QoVIYRGNUNOxTtn,,,,,41.276702880859375,-96.24340057373046875,anonymous,EN,Yes,6-10 years,Modale,,,,Would be interested in up-sizing,"Less than $100,000",Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Employment opportunities,,Single family home,Important,Important,Important,Not at all important,Slightly important,Very important,Extremely important,Slightly important,Extremely important,,,"How close to grocery shopping,  entertainment, restaurants, school and parks.  Also walking friendly by yourself or with dogs.
",Yes,6,3,1,5,2,4,"Walking jogging friendly ","Better paying jobs nearby.  More events in town to bring in money and donations. ",Female,41-55,2,1,White or Caucasian,"$60,000-$79,999",Unknown,
2021-05-19 15:53:11,2021-05-19 16:01:56,IP Address,66.172.220.227,100,524,True,2021-05-19 16:01:56,R_xtnLyTzNaLIBJ05,,,,,41.5677032470703125,-95.8907012939453125,anonymous,EN,Yes,More than 10 years,Woodbine,,,,"Would be interested in down-sizing,Would be interested in senior housing","$100,000-$175,000",Retired,Own,,Single family home,,Less than $300,Good,Yes,No,Not enough affordable housing,,"Duplex,Condo,Independent Living Complex",Very important,Very important,Slightly important,Very important,Not at all important,Very important,Very important,Very important,Important,,,"Grocery store, high school for activities, restaurant, active church participation",Yes,2,3,4,1,5,6,,,Male,71+,2,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-19 16:24:05,2021-05-19 16:30:51,IP Address,174.250.65.241,100,405,True,2021-05-19 16:30:51,R_1ezavC8zmmj0uHe,,,,,44.9618072509765625,-93.26380157470703125,anonymous,EN,Yes,More than 10 years,Modale,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$100,000-$175,000",Yes,Own,,Single family home,,"$2,000 or more",Poor,Yes,Yes,Employment opportunities,,Single family home,Slightly important,Slightly important,Extremely important,Slightly important,Very important,Extremely important,Extremely important,Important,Extremely important,,,"Parks, schools, fire department, post office, gas station/convenience store, library, big yards.",Yes,5,1,3,4,2,6,,"Bring more corporations in with better jobs! We have an interstate running through our county.  We need bigger companies with jobs.  This would in turn improve everything. ",Female,41-55,4,1,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-19 16:24:44,2021-05-19 16:33:21,IP Address,198.14.215.26,100,517,True,2021-05-19 16:33:21,R_0jsWycqFwLiIFH3,,,,,41.4987945556640625,-91.43630218505859375,anonymous,EN,Yes,More than 10 years,Unincorporated Harrison County,,,,Not interested in a different home,"Over $400,000",Yes,Own,,Single family home,,Less than $300,Excellent,Yes,No,Other,"I do not see any barrier if people want to work, establish credit, and take on the responsibility of home ownership","Single family home,Assisted Living Complex",Not at all important,Not at all important,Important,Important,Extremely important,Not at all important,Important,Important,Extremely important,,,"none,  I can drive to them if needed",Yes,2,4,1,3,5,6,,"nothing,  if the market for housing is present, builders will build it",Male,71+,1,0,White or Caucasian,"$200,000 or more",Unknown,
2021-05-19 16:38:50,2021-05-19 16:42:40,IP Address,174.198.87.90,100,229,True,2021-05-19 16:42:40,R_1gnhJr6fevhGLid,,,,,41.276702880859375,-96.24340057373046875,anonymous,EN,Yes,1-5 years,Mondamin,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,Single family home,Extremely important,Extremely important,Extremely important,Extremely important,Not at all important,Not at all important,Extremely important,Not at all important,Not at all important,,,,No,3,5,4,1,2,6,,,Male,41-55,1,0,White or Caucasian,"$40,000-$59,999",,
2021-05-19 16:50:30,2021-05-19 17:01:32,IP Address,38.121.121.16,100,662,True,2021-05-19 17:01:33,R_2xWvvrw4rXVrl2S,,,,,41.4387054443359375,-96.0373992919921875,anonymous,EN,Yes,6-10 years,Modale,,,,Would be interested in senior housing,"Less than $100,000",Retired,Rent,,Single family home,,"$900-$1,199",Fair,Yes,Yes,Not enough affordable housing,,Assisted Living Complex,Very important,Very important,Slightly important,Not at all important,Important,Important,Very important,Important,Important,Important,,,No,1,3,4,2,5,6,,,Female,56-70,1,0,White or Caucasian,"$20,000-$39,999",,
2021-05-19 16:55:08,2021-05-19 17:01:47,IP Address,173.184.131.107,100,399,True,2021-05-19 17:01:47,R_1o2ctRiAnpVLkHE,,,,,40.731292724609375,-92.8777008056640625,anonymous,EN,Yes,More than 10 years,Mondamin,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home","Over $400,000",Yes,Own,,Single family home,,"$1,200-$1,499",Fair,Yes,Yes,Not enough quality housing,,Single family home,Extremely important,Extremely important,Important,Extremely important,Very important,Extremely important,Extremely important,Slightly important,Extremely important,Extremely important,Someone to build homes,"Parks, grocery shopping ",Yes,4,5,3,1,2,6,,"Find land to build more housing, having contractors to build housing, lowering the price of materials to build housing ",Female,41-55,2,1,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-19 16:57:32,2021-05-19 17:01:50,IP Address,174.243.115.237,100,257,True,2021-05-19 17:01:50,R_1ImvIRs0RfZaHq4,,,,,41.3596038818359375,-96.1566009521484375,anonymous,EN,Yes,More than 10 years,Modale,,,,Not interested in a different home,"$175,000-$250,000",No,Own,,Single family home,,$700-$899,Good,No,No,Not enough quality housing,,"Duplex,Townhome,Single family home,Independent Living Complex",Important,Important,Very important,Not at all important,Slightly important,Very important,Very important,Not at all important,Important,,,"Parks, waking trails, gas station ",No,4,2,1,3,5,6,,,Female,26 - 40,2,2,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-19 16:56:25,2021-05-19 17:03:08,IP Address,174.198.81.239,100,403,True,2021-05-19 17:03:08,R_1MLhhoYL4cMYbwH,,,,,41.5821990966796875,-93.68019866943359375,anonymous,EN,Yes,More than 10 years,Modale,,,,Would be interested in a new construction single-family home,"$175,000-$250,000",Yes,Own,,Single family home,,$500-$699,Good,No,Yes,Not enough affordable housing,,Single family home,Slightly important,Slightly important,Very important,Not at all important,Extremely important,Very important,Extremely important,Not at all important,Extremely important,,,"Gas station, grocery store, park and a place to eat ",No,4,5,1,2,3,6,,,Male,26 - 40,2,2,White or Caucasian,"$150,000-$199,999",Unknown,
