StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-10-14 18:03:06,2021-10-14 18:06:44,IP Address,167.142.223.119,100,217,True,2021-10-14 18:06:44,R_23f9OuEG76pTeug,,,,,41.3845977783203125,-94.8404998779296875,anonymous,EN,No,,I own a home elsewhere,,"Better quality housing options,Better community amenities",Would be interested in up-sizing,"$175,000-$250,000",,,,,,,,,,Not enough quality housing,,,No,4,2,1,3,5,,Amenities,"Clean up the city.  Make landlords and homeowners responsible for their property. ",Female,26 - 40,2,2,White or Caucasian,"$100,000-$149,999"
2021-10-14 17:59:32,2021-10-14 18:08:25,IP Address,174.243.114.150,100,533,True,2021-10-14 18:08:25,R_OPdwJqhWGCOtTvr,,,,,41.6085968017578125,-93.74639892578125,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,No,Yes,Other,High taxes for a town with not that much in town to entice and hold people here,,Yes,4,2,1,3,5,,Nothing to draw contributing citizens to the community.,,Other,18 - 25,1,2,I identify with 2 or more groups,"$60,000-$79,999"
2021-10-14 18:06:08,2021-10-14 18:10:32,IP Address,192.230.140.112,100,264,True,2021-10-14 18:10:33,R_3PtxsjIZnqaLXy4,,,,,41.296295166015625,-95.0619964599609375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,No,Not enough quality housing,,,Yes,3,1,2,4,5,,"Foresight ",Update current neighborhood housing,Male,41-55,3,2,White or Caucasian,"$80,000-$99,999"
2021-10-14 18:09:46,2021-10-14 18:13:30,IP Address,166.182.87.48,100,224,True,2021-10-14 18:13:30,R_2at9l7yYBUdN4gK,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,$300-$499,Good,Yes,Yes,Other,,,,3,4,1,2,5,No more low income housing!!!!!,"City government ",,Female,56-70,2,0,White or Caucasian,"$40,000-$59,999"
2021-10-14 18:10:03,2021-10-14 18:14:50,IP Address,75.163.80.194,100,286,True,2021-10-14 18:14:51,R_0Vxz7yq1i2yRmRb,,,,,41.26300048828125,-95.96230316162109375,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough affordable housing,,,No,3,1,2,4,5,,"City administration ",,Female,56-70,1,0,White or Caucasian,
2021-10-14 18:08:18,2021-10-14 18:16:41,IP Address,173.18.251.133,100,503,True,2021-10-14 18:16:41,R_2ZWDChTQaN65a1Z,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,Independent Living Complex,Yes,3,1,2,4,5,,Atlantic is an aging community and does not accept change easily,"Clean up/tear down existing homes that do not meet a baseline standard

Rentals need to be maintained and affordable.

Why does Atlantic not have a Habitat for Hanity program or something like it?",Female,41-55,2,0,White or Caucasian,"$40,000-$59,999"
2021-10-14 18:14:46,2021-10-14 18:23:21,IP Address,174.198.81.112,100,515,True,2021-10-14 18:23:22,R_SNlSgJtQmoCuglH,,,,,41.2581024169921875,-95.93250274658203125,anonymous,EN,No,,"Difficult to find a home to purchase here that suits my family’s needs,Other","I rent a house outside of Atlantic in Lewis. My husband and I have been trying to look for a home that’s in the $250-$350k thats move in ready and doesn’t need updating, or a lot that’s reasonably priced to build a home. ","More homeownership options,More affordable housing options,Better quality housing options,Better community amenities","Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$250,000-$325,000",,,,,,,,,,Not enough of the right home styles,,,No,4,3,2,1,5,,"Besides what I already answered, more farm ground on the outskirts of town should be developed into subdivisions for new housing. For existing homes, there are a lot that need updating. There’s a market for people to buy older homes that have been renovated and there’s a huge potential for that for people who do not want/cannot afford new builds.","Getting an investor group to take action on new housing. Getting more people to update these older homes for sale to make them more desirable. ",Female,26 - 40,2,1,White or Caucasian,"$80,000-$99,999"
2021-10-14 18:15:35,2021-10-14 18:23:41,IP Address,97.119.105.159,100,485,True,2021-10-14 18:23:42,R_V2yqIBhDf9bb83v,,,,,41.2671051025390625,-96.03780364990234375,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,$500-$699,Fair,Yes,Yes,Not enough affordable housing,,,Yes,4,2,1,3,5,"The city has property for building a house. There are to many requirements for building and they don't fit the neighborhood. ","Too many requirements on what can be built. ","Let people build smaller houses in certain areas. ",Male,56-70,2,0,Don’t wish to answer,
2021-10-14 18:22:50,2021-10-14 18:26:30,IP Address,97.119.115.45,100,220,True,2021-10-14 18:26:30,R_2h6ZPrC99QYIuyt,,,,,41.264801025390625,-96.00009918212890625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough quality housing,,Independent Living Complex,Yes,3,1,4,2,5,,Overpriced homes that need multiple upgrades.,,Female,26 - 40,2,2,White or Caucasian,"$80,000-$99,999"
2021-10-14 18:27:37,2021-10-14 18:30:43,IP Address,174.248.224.87,100,185,True,2021-10-14 18:30:44,R_rfnLn1nGoTM4MUx,,,,,41.2581024169921875,-95.93250274658203125,anonymous,EN,No,,Other,,More homeownership options,Would be interested in a new construction single-family home,"$175,000-$250,000",,,,,,,,,,Not enough of the right home styles,,,No,2,4,3,1,5,,Available land,Obtain land,Female,26 - 40,1,0,White or Caucasian,"$60,000-$79,999"
2021-10-14 18:29:01,2021-10-14 18:31:59,IP Address,173.18.250.9,100,177,True,2021-10-14 18:31:59,R_bIx88zTHSb5YIE1,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Fair,Yes,Yes,Not enough affordable housing,,Independent Living Complex,No,5,1,2,3,4,,,"Lower property tax, free updates for veterans",Female,26 - 40,2,2,White or Caucasian,"$80,000-$99,999"
2021-10-14 18:29:37,2021-10-14 18:33:29,IP Address,66.43.203.225,100,232,True,2021-10-14 18:33:29,R_1Hcu7rjXfILrr8Z,,,,,41.5742950439453125,-94.85849761962890625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Good,Yes,No,Not enough quality housing,,,Yes,4,3,2,1,5,,"Lack of vision, greed of a select few ","Start building, create cookie cutter neighborhoods young families want ",Female,41-55,2,2,White or Caucasian,"$200,000 or more"
2021-10-14 18:39:59,2021-10-14 18:41:45,IP Address,174.198.71.223,100,106,True,2021-10-14 18:41:45,R_1kYYa8TK1VEWoQN,,,,,41.2671051025390625,-96.03780364990234375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough quality housing,,,No,1,3,4,2,5,,,,Female,18 - 25,1,1,White or Caucasian,"$40,000-$59,999"
2021-10-14 18:37:43,2021-10-14 18:41:56,IP Address,207.224.104.46,100,252,True,2021-10-14 18:41:56,R_3lDfFMNRLnzkh1A,,,,,41.234100341796875,-96.16899871826171875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$500-$699,Good,Yes,Yes,Not enough quality housing,,,No,4,2,1,3,5,,"Lack of availability to lots in established areas. ",,Male,41-55,1,4,White or Caucasian,"$80,000-$99,999"
2021-10-14 18:40:26,2021-10-14 18:43:06,IP Address,173.19.121.193,100,160,True,2021-10-14 18:43:07,R_zZkXzUboCsbkWyZ,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,$300-$499,Fair,Yes,Yes,Do not qualify for a home mortgage,,,No,2,1,4,3,5,,,,Female,18 - 25,2,1,White or Caucasian,"$20,000-$39,999"
2021-10-14 18:41:54,2021-10-14 18:46:59,IP Address,50.81.180.89,100,304,True,2021-10-14 18:47:00,R_1fk1Wj2PPpfI6ET,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,"Independent Living Complex,Assisted Living Complex",No,4,3,1,2,5,"Get rid of the slumlords and better the existing rentals ","Slumlords, not having regulations for rental properties. ","That’s tough. People want too much for their crappy rental spaces but the majority of renters have made it so. By being trashy ",Female,26 - 40,2,1,White or Caucasian,"$20,000-$39,999"
2021-10-14 18:43:12,2021-10-14 18:48:01,IP Address,173.18.250.123,100,288,True,2021-10-14 18:48:01,R_2wMNjRFKp7xQ3sY,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,,Yes,4,3,1,2,5,,"Price of land and young investors as landlords. To many slumlords in it just for the money ",,Male,41-55,2,2,White or Caucasian,"$60,000-$79,999"
2021-10-14 18:45:40,2021-10-14 18:48:25,IP Address,173.19.122.85,100,164,True,2021-10-14 18:48:25,R_3GxZFKLumoMij9r,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,6-10 years,,,,,,Yes,Rent,,Single family home,,"$1,500-1,999",Good,Yes,No,Not enough affordable housing,,,No,3,2,1,4,5,,"People want Land with their property! 99% of the time landowners want a hellacious high price to purchase and section off ","Tax incentives ",Female,26 - 40,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-14 18:45:07,2021-10-14 18:50:22,IP Address,173.18.251.1,100,314,True,2021-10-14 18:50:22,R_prsa0N0P9Qi84tX,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Excellent,Yes,Yes,Not enough affordable housing,,,Yes,2,3,4,1,5,,"No affordable, quality homes in the $75k-$125k range. Modular would be better than nothing. Our houses are too old! ","Open up new tracts of land for single family homes or quality apartments. ",Male,56-70,2,0,White or Caucasian,"$20,000-$39,999"
2021-10-14 18:36:34,2021-10-14 18:50:47,IP Address,174.29.97.30,100,853,True,2021-10-14 18:50:48,R_2TzwyfLkAiymuRV,,,,,39.7301025390625,-104.90779876708984375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,$500-$699,Good,No,Yes,Not enough quality housing,,Duplex,Yes,1,3,4,2,5,,"Older generation running atlantic and not allowing expansion ","Look at homes that are affordable if single family or need apartment complexes that pertussis are in tax credit program ",Female,56-70,1,0,White or Caucasian,"$60,000-$79,999"
2021-10-14 18:47:34,2021-10-14 18:52:21,IP Address,174.198.72.160,100,286,True,2021-10-14 18:52:21,R_wTPlxGBkFwox4f7,,,,,41.1522979736328125,-96.03710174560546875,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,,No,3,1,4,2,5,,High poverty level of people,Have affordable housing for low socioeconomic families and that would open up more houses for those with lower incomes but steady jobs.,Female,26 - 40,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-14 18:47:30,2021-10-14 18:58:05,IP Address,173.19.121.230,100,634,True,2021-10-14 18:58:05,R_7aHnddAYd16iq4x,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Not enough quality housing,,,Yes,4,1,2,3,5,,Pride! What happened to people having a little?,"Unfortunately, a lot of it is the people. People need to be willing to take on projects, work an extra shift to pay for them, and share their skills with neighbors to get things done. Little improvements would make Atlantic more eye appealing and that's where it starts. There are many affordable houses that just need simple things done to them.",Female,41-55,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-14 18:53:41,2021-10-14 18:58:27,IP Address,50.81.180.27,100,286,True,2021-10-14 18:58:27,R_udGVyS9OeCNlKmZ,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough quality housing,,Independent Living Complex,Yes,4,1,2,3,5,,"The lack of financial ability ","Apartment complexes with cameras, ground floors, locked buildings, allows animals, and background checks",Female,18 - 25,2,2,White or Caucasian,"$60,000-$79,999"
2021-10-14 18:36:56,2021-10-14 19:03:23,IP Address,173.18.251.219,100,1587,True,2021-10-14 19:03:24,R_3MyDu7H6AC1XLgU,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,Less than $300,Excellent,No,Yes,Not enough quality housing,,Independent Living Complex,No,4,1,2,3,5,,Lack of funding,"Clean up neighborhoods to make our town .ore attractive. ",Female,71+,1,0,White or Caucasian,
2021-10-14 19:00:08,2021-10-14 19:05:25,IP Address,173.19.123.150,100,316,True,2021-10-14 19:05:25,R_1DYIiGYMMCArn5q,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,No,No,Not enough quality housing,,Independent Living Complex,No,2,3,1,4,5,,"Low paying jobs, prices too high on houses that need a lot of updates",,Female,26 - 40,2,2,White or Caucasian,"$100,000-$149,999"
2021-10-14 18:57:04,2021-10-14 19:05:31,IP Address,174.198.75.210,100,506,True,2021-10-14 19:05:32,R_9sKaCtWxFuvKXVT,,,,,41.2039031982421875,-95.99829864501953125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Other,The top three,,No,5,1,2,4,3,"Current rentals need better landlords/management. They charge expensive rent and they are dirty/crappy rentals (some, not all)",The mayor and city council,"Make landlords and home owners clean up properties but also have programs to help those who actually NEED it. ",Female,26 - 40,2,1,White or Caucasian,"$80,000-$99,999"
2021-10-14 18:57:20,2021-10-14 19:10:53,IP Address,173.215.90.218,100,813,True,2021-10-14 19:10:53,R_29tvh6KoFUYFDza,,,,,41.537994384765625,-94.40789794921875,anonymous,EN,No,,"I own a home elsewhere,My spouse works in another community",,"More affordable housing options,Better quality housing options,Better community amenities","Would be interested in down-sizing,Would be interested in a new construction single-family home","Less than $100,000",,,,,,,,,,Not enough of the right home styles,,,No,3,1,5,2,4,Build single level housing large enough for multi generational families,Funding and volunteers,Maybe consider a habitat for humanity type of program?? Also expanding more homeowner assistance programs for low/mid range income families living paycheck to paycheck.,Female,26 - 40,2,2,White or Caucasian,"$40,000-$59,999"
2021-10-14 19:05:59,2021-10-14 19:11:06,IP Address,173.19.120.106,100,307,True,2021-10-14 19:11:06,R_2zoRXj6ip57fuw0,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Not enough affordable housing,,,No,4,1,2,3,5,,"Land to build.. ","Jobs or people who want to work to be able to afford improvements or better housing ",Female,56-70,2,0,White or Caucasian,"$200,000 or more"
2021-10-14 19:06:14,2021-10-14 19:12:31,IP Address,216.51.195.105,100,376,True,2021-10-14 19:12:31,R_8pHuVejMUxvUn8l,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,Duplex,No,1,2,4,3,5,,"Not building affordable housing for renters, duplexes, apartments or rental houses. ","Flip houses then sell, upgrade current rentals, programs for young adults to buy houses. ",Female,41-55,3,1,White or Caucasian,"$60,000-$79,999"
2021-10-14 19:10:41,2021-10-14 19:13:28,IP Address,173.19.121.165,100,167,True,2021-10-14 19:13:28,R_2QsawXwBenJSguB,,,,,41.6475067138671875,-95.30930328369140625,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,No,Not enough affordable housing,,,No,3,1,2,4,5,,"Higher taxes and lack of businesses ",,Female,41-55,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-14 18:53:41,2021-10-14 19:13:37,IP Address,67.3.133.140,100,1195,True,2021-10-14 19:13:37,R_3JeMD2UmuqWT4hv,,,,,41.2884063720703125,-95.99720001220703125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,No,Yes,Not enough affordable housing,,,No,4,2,1,3,5,,"Families trying to live on one income are being forced into buying homes they can barely afford because investors or rental owners are buying up all the homes on the low end of the housing market. These families then cannot afford the upkeep of the home. Or they are forced to rent a home for double what the mortgage would have been for these low end homes. ","Restrict how quickly an investors or rental owner can buy a home. This would give families the opportunity to get the financial backing they need to place an offer on a home. This gives them a permanent residence and a reason to stay in Atlantic. ",Female,26 - 40,1,3,White or Caucasian,"$20,000-$39,999"
